Name,Location,Height,Weight,Ranking,NationalRank,PositionRank,StateRank,State,Position,Year,School,Type,count
Jalen Celestine,NA,6-7,215,92,NA,NA,NA,NA,SG,2025,cincinnati,Transfer,2
Moustapha Thiam,NA,7-2,235,97,NA,NA,NA,NA,C,2025,cincinnati,Transfer,1
Sencire Harris,NA,6-4,174,90,NA,NA,NA,NA,CG,2025,cincinnati,Transfer,1
Kerr Kriisa,NA,6-3,185,91,NA,NA,NA,NA,PG,2025,cincinnati,Transfer,1
Lucas Siewert,"Cathedral (Los Angeles, CA)",6-10,230,88,205,50,18,CA,PF,2016,colorado,Commit,1
Bryce Peters,"Damien (La Verne, CA)",6-4,190,85,NA,20,26,CA,PG,2016,colorado,Commit,1
D'Shawn Schwartz,"Sand Creek (Colorado Springs, CO)",6-5,222,93,89,24,1,CO,SF,2017,colorado,Commit,1
Tyler Bey,"Middlebrooks Academy (Los Angeles, CA)",6-8,200,91,117,30,12,CA,PF,2017,colorado,Commit,1
McKinley Wright,"Champlin Park (Champlin, MN)",6-0,180,89,168,30,6,MN,PG,2017,colorado,Commit,1
Evan Battey,"Villa Park (Villa Park, CA)",6-6,280,88,194,50,18,CA,PF,2017,colorado,Commit,1
Daylen Kountz,"East (Denver, CO)",6-4,170,86,NA,78,3,CO,CG,2018,colorado,Commit,1
Jakub Dombek,"Get Better Academy (Czech Republic, CZEC)",6-9,205,85,NA,NA,NA,CZEC,PF,2018,colorado,Commit,1
Keeshawn Barthelemy,"Thornlea Secondary School (Thornhill, ON)",6-2,170,91,116,14,2,ON,PG,2019,colorado,Commit,1
Nique Clifford,"The Vanguard School (Colorado Springs, CO)",6-5,170,92,110,15,1,CO,SG,2020,colorado,Commit,1
Jabari Walker,"Compass Prep (Chandler, AZ)",6-8,195,90,157,35,9,AZ,PF,2020,colorado,Commit,1
Luke O'Brien,"Columbine (Littleton, CO)",6-8,200,88,NA,76,4,CO,SG,2020,colorado,Commit,1
Jason Harris,"Higley (Gilbert, AZ)",6-7,220,89,NA,48,14,AZ,PF,2020,colorado,Commit,1
Lawson Lovering,"Cheyenne Central (Cheyenne, WY)",7-0,220,95,59,10,1,WY,C,2021,colorado,Commit,1
K.J. Simpson,"Chaminade (West Hills, CA)",6-2,175,92,95,8,7,CA,CG,2021,colorado,Commit,1
Quincy Allen,"Maret School (Washington, DC)",6-7,190,91,106,21,1,DC,SF,2021,colorado,Commit,1
Javon Ruffin,"Isidore Newman (New Orleans, LA)",6-5,195,89,132,35,1,LA,CG,2021,colorado,Commit,1
Julian Hammond,"Cherry Creek (Englewood, CO)",6-2,180,88,218,24,1,CO,CG,2021,colorado,Commit,1
Joe Hurlburt,"Enderlin Area (Enderlin, ND)",6-10,220,89,166,27,1,ND,C,2022,colorado,Commit,1
RJ Smith,"Damien (La Verne, CA)",6-4,180,84,NA,45,33,CA,SG,2022,colorado,Commit,1
Ethan Wright,NA,6-2,NA,86,NA,NA,NA,NA,SG,2022,colorado,Transfer,1
Cody Williams,"Perry (Gilbert, AZ)",6-8,180,99,4,2,1,AZ,SF,2023,colorado,Commit,1
Assane Diop,"Accelerated Schools (Denver, CO)",6-10,210,88,158,26,2,CO,C,2023,colorado,Commit,1
Courtney Anderson,"Dublin (Dublin, CA)",6-5,180,85,NA,62,45,CA,SG,2023,colorado,Commit,1
Bangot Dak,"Lincoln Southeast (Lincoln, NE)",6-9,180,84,NA,53,2,NE,PF,2023,colorado,Commit,1
Eddie Lampkin Jr.,NA,6-10,295,89,NA,NA,NA,NA,C,2023,colorado,Transfer,1
Andrew Crawford,"ThunderRidge (Littleton, CO)",6-6,175,90,105,14,1,CO,CG,2024,colorado,Commit,1
Sebastian Rancik,"JSerra Catholic (San Juan Capistrano, CA)",6-9,210,88,148,31,18,CA,PF,2024,colorado,Commit,2
Felix Kossaras,"Fort Erie International Academy (Fort Erie, ON)",6-5,180,88,175,30,9,ON,SG,2024,colorado,Commit,2
Andrej Jakimovski,NA,6-7,180,91,NA,NA,NA,NA,SF,2024,colorado,Transfer,1
Josiah Sanders,"Colorado Prep (Denver, CO)",6-4,185,90,129,17,1,CO,CG,2025,colorado,Commit,3
Jalin Holland,"Dream City Christian (Glendale, AZ)",6-4,190,90,132,23,5,AZ,SG,2025,colorado,Commit,3
Tacko Fawaz,"Dream City Christian (Glendale, AZ)",6-10,235,90,150,24,8,AZ,C,2025,colorado,Commit,3
Isaiah Johnson,"Campbell Hall School (Valley Village, CA)",6-1,170,89,179,20,17,CA,PG,2025,colorado,Commit,1
Ian Inman,"College Park (The Woodlands, TX)",6-5,180,86,NA,68,29,TX,SF,2025,colorado,Commit,1
Barrington Hargress,NA,6-0,195,94,NA,NA,NA,NA,PG,2025,colorado,Transfer,1
Armoni Brooks,"McNeil (Austin, TX)",6-4,180,84,NA,62,20,TX,SG,2016,houston,Commit,1
Valentine Sangoyomi,"Northern Oklahoma (Tonkawa, OK)",6-11,260,70,NA,NA,NA,OK,C,2016,houston,Commit,1
Gabe Grant,"Three Rivers C.C. (Poplar Bluff, MO)",6-6,220,89,17,5,1,MO,SF,2017,houston,Commit,1
Fabian White,"Atascocita (Humble, TX)",6-8,210,87,NA,63,22,TX,PF,2017,houston,Commit,2
Breaon Brady,"Saddleback College (Mission Viejo, CA)",6-8,230,87,48,12,3,CA,PF,2017,houston,Commit,2
Mike Adewunmi,"Lake Ridge (Mansfield, TX)",6-4,190,86,NA,21,28,TX,CG,2017,houston,Commit,1
Nate Hinton,"Gaston Day School Inc (Gastonia, NC)",6-6,198,91,116,23,10,NC,SG,2018,houston,Commit,1
Cameron Tyson,"Bothell (Bothell, WA)",6-3,185,82,NA,101,8,WA,SG,2018,houston,Commit,1
Caleb Mills,"Asheville Christian Academy (Swannanoa, NC)",6-3,170,89,150,23,6,NC,PG,2019,houston,Commit,1
J'Wan Roberts,"Shoemaker (Killeen, TX)",6-7,190,88,225,42,20,TX,PF,2019,houston,Commit,2
Marcus Sasser,"Red Oak (Red Oak, TX)",6-2,170,88,NA,62,24,TX,SG,2019,houston,Commit,2
Tramon Mark,"Dickinson (Dickinson, TX)",6-4,180,94,94,18,3,TX,PG,2020,houston,Commit,1
Kiyron Powell,"Benjamin Bosse (Evansville, IN)",6-9,205,89,187,34,6,IN,C,2020,houston,Commit,2
Jamal Shead,"Manor (Manor, TX)",6-1,175,89,191,28,5,TX,PG,2020,houston,Commit,2
Ramon Walker Jr.,"Shadow Creek (Pearland, TX)",6-5,195,90,126,25,8,TX,SF,2021,houston,Commit,1
Ja'Vier Francis,"Montverde Academy (Montverde, FL)",6-8,200,89,144,20,22,FL,PF,2021,houston,Commit,2
Emanuel Sharp,"Bishop McLaughlin Catholic (Spring Hill, FL)",6-4,200,89,191,47,26,FL,SG,2021,houston,Commit,2
Robbie Armbrester,"Wasatch Academy (Mount Pleasant, UT)",6-6,215,87,233,41,3,UT,SF,2021,houston,Commit,1
Jarace Walker,"IMG Academy (Bradenton, FL)",6-8,220,98,12,2,4,FL,PF,2022,houston,Commit,1
Terrance Arceneaux,"Beaumont United (Beaumont, TX)",6-7,190,97,31,10,4,TX,SF,2022,houston,Commit,1
Cedric Lath,"Balboa City School (San Diego, CA)",6-9,235,88,221,33,25,CA,C,2022,houston,Commit,1
Joseph Tugler,"Cy Falls (Houston, TX)",6-7,215,92,69,9,4,TX,PF,2023,houston,Commit,2
Jacob McFarland,"Rancho Verde (Moreno Valley, CA)",6-10,205,90,109,15,16,CA,C,2023,houston,Commit,1
Kordelius Jefferson,"Martin (Arlington, TX)",6-3,180,88,154,18,14,TX,CG,2023,houston,Commit,1
Damian Dunn,NA,6-5,195,92,NA,NA,NA,NA,SG,2023,houston,Transfer,2
LJ Cryer,NA,6-1,180,96,NA,NA,NA,NA,PG,2023,houston,Transfer,1
Mercy Miller,"Notre Dame (Sherman Oaks, CA)",6-4,180,93,56,8,7,CA,CG,2024,houston,Commit,1
Chase McCarty,"IMG Academy (Bradenton, FL)",6-5,200,91,98,20,13,FL,SF,2024,houston,Commit,1
Milos Uzan,NA,6-4,193,94,NA,NA,NA,NA,PG,2024,houston,Transfer,1
Chris Cenac Jr.,"Link Academy (Branson, MO)",6-10,233,99,7,1,1,MO,PF,2025,houston,Commit,1
Isiah Harwell,"Wasatch Academy (Mount Pleasant, UT)",6-6,200,97,16,4,2,UT,SG,2025,houston,Commit,2
Kingston Flemings,"Brennan (San Antonio, TX)",6-3,175,97,20,3,1,TX,PG,2025,houston,Commit,2
Bryce Jackson,"Shadow Creek (Pearland, TX)",6-5,185,88,217,46,19,TX,SG,2025,houston,Commit,1
Kalifa Sakho,NA,6-11,220,89,NA,NA,NA,NA,PF,2025,houston,Transfer,1
Donovan Jackson,"Iowa Western C.C. (Council Bluffs, IA)",6-2,175,91,9,1,1,IA,PG,2016,iowa-state,Commit,1
Cameron Lard,"Natchitoches Central (Natchitoches, LA)",6-9,215,90,122,28,7,LA,PF,2016,iowa-state,Commit,1
Jakolby Long,"Mustang (Mustang, OK)",6-4,200,89,130,20,2,OK,SG,2016,iowa-state,Commit,2
Solomon Young,"Sacramento (Sacramento, CA)",6-6,215,89,137,30,9,CA,PF,2016,iowa-state,Commit,2
Lindell Wigginton,"Oak Hill Academy (Mouth Of Wilson, VA)",6-1,175,96,47,9,2,VA,PG,2017,iowa-state,Commit,1
Terrence Lewis,"Riverside (Milwaukee, WI)",6-6,195,90,133,31,2,WI,SF,2017,iowa-state,Commit,1
Talen Horton-Tucker,"Simeon (Chicago, IL)",6-5,210,94,65,14,3,IL,SF,2018,iowa-state,Commit,1
Zion Griffin,"Hinsdale South (Darien, IL)",6-6,208,91,103,26,4,IL,SF,2018,iowa-state,Commit,1
Tyrese Haliburton,"North (Oshkosh, WI)",6-5,170,89,177,30,4,WI,PG,2018,iowa-state,Commit,1
George Conditt,"Corliss (Chicago, IL)",6-10,200,88,NA,47,9,IL,PF,2018,iowa-state,Commit,1
Tre Jackson,"Blythewood (Blythewood, SC)",6-1,170,89,187,22,3,SC,PG,2019,iowa-state,Commit,2
Luke Anderson,"Lakeland (Lakeland, FL)",6-8,215,89,219,38,19,FL,PF,2019,iowa-state,Commit,2
Marcedus Leech,"Poplar Bluff (Poplar Bluff, MO)",6-5,170,88,NA,69,5,MO,SF,2019,iowa-state,Commit,2
Caleb Grill,"Maize (Maize, KS)",6-3,180,88,NA,46,12,KS,PG,2019,iowa-state,Commit,2
Xavier Foster,"Oskaloosa (Oskaloosa, IA)",7-0,225,93,103,16,1,IA,PF,2020,iowa-state,Commit,1
Dudley Blackwell,"Somerset Academy Charter (Pembroke Pines, FL)",6-5,185,89,207,40,15,FL,SF,2020,iowa-state,Commit,2
Darlinstone Dubar,"Scotland Campus (Scotland, PA)",6-5,180,89,209,42,5,PA,SG,2020,iowa-state,Commit,2
Jaden Walker,"Discovery (Lawrenceville, GA)",6-5,170,88,NA,51,22,GA,PG,2020,iowa-state,Commit,1
Tyrese Hunter,"St Catherines (Racine, WI)",6-1,175,96,40,5,2,WI,PG,2021,iowa-state,Commit,1
Tre King,NA,6-8,225,89,NA,NA,NA,NA,PF,2021,iowa-state,Transfer,1
Demarion Watson,"Totino-Grace (Minneapolis, MN)",6-6,175,89,173,42,6,MN,SF,2022,iowa-state,Commit,3
Tamin Lipsey,"Ames (Ames, IA)",6-2,190,89,192,29,2,IA,PG,2022,iowa-state,Commit,3
Eli King,"Caledonia (Caledonia, MN)",6-3,185,88,203,27,7,MN,PG,2022,iowa-state,Commit,2
Osun Osunniyi,NA,6-10,185,90,NA,NA,NA,NA,C,2022,iowa-state,Transfer,1
Jaren Holmes,NA,6-4,210,87,NA,NA,NA,NA,SG,2022,iowa-state,Transfer,1
Hason Ward,NA,6-9,200,88,NA,NA,NA,NA,PF,2022,iowa-state,Transfer,2
Jeremiah Williams,NA,6-5,185,89,NA,NA,NA,NA,PG,2022,iowa-state,Transfer,3
Omaha Biliew,"Waukee (Waukee, IA)",6-8,210,98,13,3,1,IA,PF,2023,iowa-state,Commit,1
Milan Momcilovic,"Pewaukee (Pewaukee, WI)",6-8,205,94,37,8,1,WI,PF,2023,iowa-state,Commit,1
JT Rock,"Lincoln (Sioux Falls, SD)",7-1,245,90,100,14,1,SD,C,2023,iowa-state,Commit,1
Kayden Fish,"Staley (Kansas City, MO)",6-6,205,88,163,39,6,MO,PF,2023,iowa-state,Commit,2
Jelani Hamilton,"Wheeler (Marietta, GA)",6-6,180,88,195,32,11,GA,SG,2023,iowa-state,Commit,2
Curtis Jones,NA,6-5,180,89,NA,NA,NA,NA,SG,2023,iowa-state,Transfer,1
Jackson Paveletzke,NA,6-3,175,91,NA,NA,NA,NA,SG,2023,iowa-state,Transfer,2
Keshon Gilbert,NA,6-4,190,91,NA,NA,NA,NA,PG,2023,iowa-state,Transfer,2
Nojus Indrusaitis,"Brewster Academy (Wolfeboro, NH)",6-5,185,91,96,19,2,NH,SG,2024,iowa-state,Commit,1
Dwayne Pierce,"Christ the King (Middle Village, NY)",6-5,210,88,171,35,7,NY,SF,2024,iowa-state,Commit,2
Joshua Jefferson,NA,6-7,220,92,NA,NA,NA,NA,PF,2024,iowa-state,Transfer,1
Brandt Chatfield,NA,6-10,210,88,NA,NA,NA,NA,PF,2024,iowa-state,Transfer,2
Nate Heise,NA,6-5,205,89,NA,NA,NA,NA,SF,2024,iowa-state,Transfer,1
Dishon Jackson,NA,6-11,260,90,NA,NA,NA,NA,C,2024,iowa-state,Transfer,1
Jamarion Batemon,"Milwaukee Academy Of Science (Milwaukee, WI)",6-3,170,94,42,7,1,WI,CG,2025,iowa-state,Commit,1
Killyan Toure,"Brewster Academy (Wolfeboro, NH)",6-3,190,90,127,21,7,NH,SG,2025,iowa-state,Commit,2
Xzavion Mitchell,"North (Oshkosh, WI)",6-6,210,90,139,26,4,WI,SF,2025,iowa-state,Commit,2
Dominick Nelson,NA,6-5,NA,91,NA,NA,NA,NA,SG,2025,iowa-state,Transfer,2
Blake Buchanan,NA,6-11,215,93,NA,NA,NA,NA,C,2025,iowa-state,Transfer,1
Eric Mulder,NA,6-8,225,88,NA,NA,NA,NA,PF,2025,iowa-state,Transfer,1
Mason Williams,NA,6-5,180,91,NA,NA,NA,NA,CG,2025,iowa-state,Transfer,2
Xavier Sneed,"Hazelwood Central (Florissant, MO)",6-5,190,89,162,32,3,MO,SF,2016,kansas-state,Commit,1
James Love,"American Heritage (Fort Lauderdale, FL)",6-10,205,82,NA,82,22,FL,PF,2016,kansas-state,Commit,1
Cartier Diarra,"West Florence (Florence, SC)",6-4,180,87,234,42,4,SC,PG,2016,kansas-state,Commit,1
Nigel Shadd,"Tri-city Christian Academy (Tempe, AZ)",6-8,230,87,NA,67,5,AZ,PF,2017,kansas-state,Commit,1
Levi Stockard,"Vashon (St. Louis, MO)",6-8,250,86,NA,85,3,MO,PF,2017,kansas-state,Commit,1
Shaun Williams,"Hazelwood Central (Florissant, MO)",6-1,170,89,208,34,7,MO,PG,2018,kansas-state,Commit,1
Austin Trice,"Wabash Valley College (Mount Carmel, IL)",6-7,230,80,14,3,1,IL,PF,2018,kansas-state,Commit,1
DaJuan Gordon,"Curie Metropolitan (Chicago, IL)",6-3,170,89,193,31,3,IL,SG,2019,kansas-state,Commit,1
Montavious Murphy,"Concordia Lutheran (Tomball, TX)",6-8,190,87,NA,72,27,TX,C,2019,kansas-state,Commit,2
Goodnews Kpegeol,"Taylor Made Basketball (Pensacola, FL)",6-6,180,87,NA,70,29,FL,SG,2019,kansas-state,Commit,2
David Sloan,"John Logan College (Carterville, IL)",6-0,200,80,45,5,3,IL,PG,2019,kansas-state,Commit,2
Antonio Gordon,"Eisenhower (Lawton, OK)",6-8,195,80,NA,91,4,OK,PF,2019,kansas-state,Commit,2
Davion Bradford,"Mehlville (St. Louis, MO)",7-0,250,89,197,40,6,MO,PF,2020,kansas-state,Commit,6
Nijel Pack,"Lawrence Central (Indianapolis, IN)",5-10,165,89,227,31,7,IN,PG,2020,kansas-state,Commit,6
Selton Miguel,"West Oaks Academy (Orlando, FL)",6-4,195,89,244,30,17,FL,SF,2020,kansas-state,Commit,6
Luke Kasubke,"Chaminade (St. Louis, MO)",6-5,185,89,246,32,7,MO,SG,2020,kansas-state,Commit,6
Rudi Williams,"Northeastern Oklahoma A&M (Miami, OK)",6-3,180,89,7,2,1,OK,PG,2020,kansas-state,Commit,6
Carlton Linguard,"Temple College (Temple, TX)",7-0,200,89,9,1,2,TX,C,2020,kansas-state,Commit,6
Seryee Lewis,"Compass Prep (Chandler, AZ)",6-9,205,88,NA,57,18,AZ,PF,2020,kansas-state,Commit,1
Logan Landers,"Cedarburg (Cedarburg, WI)",6-10,230,86,NA,37,6,WI,C,2021,kansas-state,Commit,1
Taj Manning,"La Lumiere School (La Porte, IN)",6-6,205,89,180,37,6,IN,PF,2022,kansas-state,Commit,2
Nae'Qwan Tomlin,"Chipola College (Marianna, FL)",6-9,195,89,4,1,1,FL,SF,2022,kansas-state,Commit,2
Dorian Finister,"Carver (New Orleans, LA)",6-5,180,87,236,33,2,LA,PG,2022,kansas-state,Commit,3
Keyontae Johnson,NA,6-5,190,88,NA,NA,NA,NA,SF,2022,kansas-state,Transfer,1
David N'Guessan,NA,6-8,195,87,NA,NA,NA,NA,PF,2022,kansas-state,Transfer,3
Jerrell Colbert,NA,6-9,210,87,NA,NA,NA,NA,C,2022,kansas-state,Transfer,3
Dai Dai Ames,"Kenwood Academy (Chicago, IL)",6-1,160,92,83,13,2,IL,PG,2023,kansas-state,Commit,2
RJ Jones,"Wasatch Academy (Mount Pleasant, UT)",6-3,175,91,98,17,1,UT,CG,2023,kansas-state,Commit,1
Macaleab Rich,"East St. Louis (East St. Louis, IL)",6-6,210,90,106,24,4,IL,SF,2023,kansas-state,Commit,1
Arthur Kaluma,NA,6-8,205,94,NA,NA,NA,NA,PF,2023,kansas-state,Transfer,1
Tylor Perry,NA,5-11,182,92,NA,NA,NA,NA,PG,2023,kansas-state,Transfer,2
David Castillo,"Sunrise Christian Academy (Bel Aire, KS)",6-1,180,93,55,8,1,KS,PG,2024,kansas-state,Commit,2
Chimobi Ikegwuruka,"Ellsworth C.C. (Iowa Falls, IA)",6-6,200,85,5,2,1,IA,SF,2024,kansas-state,Commit,1
Coleman Hawkins,NA,6-10,230,96,NA,NA,NA,NA,PF,2024,kansas-state,Transfer,1
Ugonna Onyenso,NA,7-0,233,91,NA,NA,NA,NA,C,2024,kansas-state,Transfer,3
Achor Achor,NA,6-9,225,93,NA,NA,NA,NA,PF,2024,kansas-state,Transfer,2
Max Jones,NA,6-4,210,88,NA,NA,NA,NA,SG,2024,kansas-state,Transfer,1
Baye Fall,NA,6-11,200,91,NA,NA,NA,NA,C,2024,kansas-state,Transfer,3
Brendan Hausen,NA,6-4,180,91,NA,NA,NA,NA,SG,2024,kansas-state,Transfer,3
CJ Jones,NA,6-5,195,86,NA,NA,NA,NA,CG,2024,kansas-state,Transfer,1
Dug McDaniel,NA,5-11,175,94,NA,NA,NA,NA,PG,2024,kansas-state,Transfer,1
Exavier Wilson,"Father Tolton (Columbia, MO)",6-1,165,87,NA,34,10,MO,PG,2025,kansas-state,Commit,2
Stephen Osei,"Casper College (Casper, WY)",6-10,210,87,NA,NA,NA,WY,C,2025,kansas-state,Commit,2
PJ Haggerty,NA,6-3,191,99,NA,NA,NA,NA,PG,2025,kansas-state,Transfer,1
Nate Johnson,NA,6-3,205,95,NA,NA,NA,NA,SG,2025,kansas-state,Transfer,1
Khamari McGriff,NA,6-9,210,88,NA,NA,NA,NA,PF,2025,kansas-state,Transfer,1
Abdi Bashir Jr.,NA,6-7,160,94,NA,NA,NA,NA,SG,2025,kansas-state,Transfer,1
Tyreek Smith,NA,6-8,225,91,NA,NA,NA,NA,PF,2025,kansas-state,Transfer,1
Josh Jackson,"Justin-Siena (Napa, CA)",6-7,202,102,1,1,1,CA,SF,2016,kansas,Commit,1
Udoka Azubuike,"The Potter's House Christian Academy (Jacksonville, FL)",6-11,265,97,40,6,4,FL,C,2016,kansas,Commit,1
Mitch Lightfoot,"Gilbert Christian (Gilbert, AZ)",6-8,200,90,109,25,1,AZ,PF,2016,kansas,Commit,1
Billy Preston,"Oak Hill Academy (Mouth Of Wilson, VA)",6-10,230,98,22,8,1,VA,PF,2017,kansas,Commit,1
Silvio De Sousa,"IMG Academy (Bradenton, FL)",6-9,242,97,43,12,5,FL,PF,2017,kansas,Commit,1
Marcus Garrett,"Skyline (Dallas, TX)",6-6,180,96,51,3,3,TX,PG,2017,kansas,Commit,1
Quentin Grimes,"College Park (The Woodlands, TX)",6-5,200,99,13,2,1,TX,SG,2018,kansas,Commit,1
Devon Dotson,"Providence Day School (Charlotte, NC)",6-2,180,98,21,6,2,NC,PG,2018,kansas,Commit,1
David McCormack,"Oak Hill Academy (Mouth Of Wilson, VA)",6-9,255,97,40,6,2,VA,C,2018,kansas,Commit,1
Ochai Agbaji,"Oak Park (Kansas City, MO)",6-5.5,195,89,179,42,5,MO,SG,2018,kansas,Commit,1
Jalen Wilson,"Guyer (Denton, TX)",6-8,215,96,46,14,6,TX,SF,2019,kansas,Commit,2
Tristan Enaruna,"Wasatch Academy (Mount Pleasant, UT)",6-9,205,96,55,15,1,UT,SF,2019,kansas,Commit,2
Dajuan Harris,"Rock Bridge (Columbia, MO)",6-2,160,92,102,10,1,MO,CG,2019,kansas,Commit,1
Christian Braun,"Blue Valley Northwest (Overland Park, KS)",6-5,175,89,145,35,5,KS,SF,2019,kansas,Commit,2
Issac McBride,"Arkansas Baptist School System (Little Rock, AR)",6-1,170,89,163,24,1,AR,PG,2019,kansas,Commit,2
Bryce Thompson,"Booker T. Washington (Tulsa, OK)",6-5,175,98,20,4,1,OK,SG,2020,kansas,Commit,1
Tyon Grant-Foster,"Indian Hills C.C. (Ottumwa, IA)",6-7,190,95,2,2,1,IA,SG,2020,kansas,Commit,1
Gethro Muscadin,"Aspire Basketball Academy (Louisville, KY)",6-10,215,89,194,37,2,KY,C,2020,kansas,Commit,2
Latrell Jossell,"Keller Central (Keller, TX)",5-11,160,89,238,42,11,TX,PG,2020,kansas,Commit,2
Zach Clemence,"Sunrise Christian Academy (Bel Aire, KS)",6-9,210,93,73,18,3,KS,PF,2021,kansas,Commit,2
KJ Adams,"Westlake (Austin, TX)",6-7,200,93,85,22,5,TX,PF,2021,kansas,Commit,2
Bobby Pettiford,"South Granville Of Business And Global Commun (Creedmoor, NC)",6-1,175,92,94,14,5,NC,PG,2021,kansas,Commit,1
Kyle Cuffe Jr.,"Blair Academy (Blairstown, NJ)",6-2,180,91,109,29,3,NJ,CG,2021,kansas,Commit,1
Gradey Dick,"Sunrise Christian Academy (Bel Aire, KS)",6-7,195,98,21,8,2,KS,SF,2022,kansas,Commit,1
Ernest Udeh Jr.,"Dr. Phillips (Orlando, FL)",6-10,230,97,32,7,7,FL,C,2022,kansas,Commit,2
MJ Rice,"Prolific Prep (Fort Lauderdale, FL)",6-5,225,97,37,12,5,FL,SF,2022,kansas,Commit,2
Zuby Ejiofor,"Garland (Garland, TX)",6-8,215,96,47,5,6,TX,PF,2022,kansas,Commit,1
Kevin McCullar,NA,6-6,180,93,NA,NA,NA,NA,SG,2022,kansas,Transfer,1
Elmarko Jackson,"South Kent School (South Kent, CT)",6-3,185,97,20,4,1,CT,CG,2023,kansas,Commit,1
Johnny Furphy,"Centre of Excellence (Melbourne, VC)",6-7,180,94,35,7,1,VC,SF,2023,kansas,Commit,3
Marcus Adams Jr.,"Narbonne (Harbor City, CA)",6-8,200,94,51,9,11,CA,SF,2023,kansas,Commit,3
Jamari McDowell,"Manvel (Manvel, TX)",6-4,180,92,88,14,6,TX,CG,2023,kansas,Commit,1
Arterio Morris,NA,6-3,190,93,NA,NA,NA,NA,PG,2023,kansas,Transfer,1
Hunter Dickinson,NA,7-1,260,98,NA,NA,NA,NA,C,2023,kansas,Transfer,1
Nick Timberlake,NA,6-4,205,94,NA,NA,NA,NA,SG,2023,kansas,Transfer,3
Flory Bidunga,"Kokomo (Kokomo, IN)",6-8,215,98,14,4,1,IN,C,2024,kansas,Commit,1
Bryson Tiller,"Overtime Elite (Atlanta, GA)",6-10,240,94,42,9,4,GA,PF,2024,kansas,Commit,1
Rakease Passmore,"Combine Academy (Charlotte, NC)",6-5,180,93,50,13,5,NC,SG,2024,kansas,Commit,1
David Coit Jr.,NA,5-11,175,86,NA,NA,NA,NA,PG,2024,kansas,Transfer,1
Shakeel Moore,NA,6-1,185,89,NA,NA,NA,NA,CG,2024,kansas,Transfer,1
Rylan Griffen,NA,6-6,190,95,NA,NA,NA,NA,SF,2024,kansas,Transfer,2
AJ Storr,NA,6-7,180,97,NA,NA,NA,NA,SG,2024,kansas,Transfer,1
Zeke Mayo,NA,6-4,185,95,NA,NA,NA,NA,PG,2024,kansas,Transfer,2
Darryn Peterson,"Prolific Prep (Fort Lauderdale, FL)",6-5,195,100,1,1,1,FL,SG,2025,kansas,Commit,1
Kohl Rosario,"Moravian Prep (Hickory, NC)",6-4,185,92,71,12,4,NC,SG,2025,kansas,Commit,2
Samis Calderon,"Overtime Elite (Atlanta, GA)",6-8,200,91,83,22,8,GA,SF,2025,kansas,Commit,1
Corbin Allen,"Oak Park (Kansas City, MO)",6-4,180,84,NA,59,14,MO,SG,2025,kansas,Commit,1
Paul Mbiya,"ASVEL Basket (ProA U21 League) (France, FRAN)",6-11,240,92,NA,NA,NA,FRAN,C,2025,kansas,Commit,2
Melvin Council Jr.,NA,6-4,180,93,NA,NA,NA,NA,SG,2025,kansas,Transfer,3
Tre White,NA,6-7,210,93,NA,NA,NA,NA,SG,2025,kansas,Transfer,3
Jayden Dawson,NA,6-4,195,93,NA,NA,NA,NA,CG,2025,kansas,Transfer,3
Sagaba Konate,"Kennedy Catholic (Hermitage, PA)",6-8,220,89,186,45,6,PA,PF,2016,west-virginia,Commit,2
Maciej Bender,"Mountain Mission School (Grundy, VA)",6-10,235,89,189,46,14,VA,PF,2016,west-virginia,Commit,2
Chase Harler,"Central Catholic (Wheeling, WV)",6-3,195,86,NA,54,3,WV,SG,2016,west-virginia,Commit,1
Brandon Knapper,"Hargrave Military Academy (HS) (Chatham, VA)",6-0,160,89,137,23,9,VA,PG,2017,west-virginia,Commit,2
D'Angelo Hunter,"Navarro College (Corsicana, TX)",6-7,0,89,13,4,4,TX,SF,2017,west-virginia,Commit,2
Teddy Allen,"Boys Town (Boys Town, NE)",6-5,215,88,195,42,1,NE,SG,2017,west-virginia,Commit,1
Wesley Harris,"Lawson State C.C. (Birmingham, AL)",6-8,200,87,55,18,1,AL,SF,2017,west-virginia,Commit,1
Derek Culver,"Brewster Academy (Wolfeboro, NH)",6-8,205,92,96,13,2,NH,PF,2018,west-virginia,Commit,1
Jordan McCabe,"Kaukauna (Kaukauna, WI)",5-10,155,89,174,29,3,WI,PG,2018,west-virginia,Commit,3
Trey Doomes,"University School (Fort Lauderdale, FL)",6-3,185,89,178,37,16,FL,SG,2018,west-virginia,Commit,3
Andrew Gordon,"Northwest Florida State College (Niceville, FL)",6-10,235,89,7,1,2,FL,PF,2018,west-virginia,Commit,3
Emmitt Matthews Jr.,"Wilson (Tacoma, WA)",6-6,160,88,NA,54,4,WA,SF,2018,west-virginia,Commit,2
Jermaine Haley,"Odessa C.C. (Odessa, TX)",6-7,185,88,11,2,6,TX,SG,2018,west-virginia,Commit,2
Oscar Tshiebwe,"Kennedy Catholic (Hermitage, PA)",6-9,250,98,23,5,1,PA,PF,2019,west-virginia,Commit,1
Jalen Bridges,"Fairmont (Fairmont, WV)",6-7,180,94,84,20,1,WV,SF,2019,west-virginia,Commit,1
Miles McBride,"Archbishop Moeller (Cincinnati, OH)",6-1,185,89,216,29,6,OH,PG,2019,west-virginia,Commit,1
