Name,Location,Height,Weight,Ranking,NationalRank,PositionRank,StateRank,State,Position,Year,School,Type,count
Harrison White,"Klein (Spring, TX)",6-5,263,84,NA,80,162,TX,DT,2019,baylor,Commit,4
TJ Franklin,"Temple (Temple, TX)",6-5,280,84,NA,81,171,TX,SDE,2019,baylor,Commit,4
Yusuf Terry,"Imhotep Institute (Philadelphia, PA)",6-3,170,84,NA,156,24,PA,WR,2019,baylor,Commit,4
Elijah Ellis,"Paris (Paris, TX)",6-7,300,83,NA,120,184,TX,OT,2019,baylor,Commit,2
Solomon Turner,"Prestonwood Christian (Plano, TX)",6-1.5,209,83,NA,129,198,TX,OLB,2019,baylor,Commit,2
Sam Snyder,"Fleming Island (Orange Park, FL)",6-5,215,82,NA,80,239,FL,TE,2019,baylor,Commit,1
Davis DiVall,"Bridgton Academy (Bridgton, ME)",6-5,285,80,NA,136,1,ME,OG,2019,baylor,Commit,1
Noah Rauschenberg,"Union (Tulsa, OK)",6-2,185,72,NA,39,34,OK,K,2019,baylor,Commit,1
Taye McWilliams,"Lamar Consolidated (Rosenberg, TX)",6-1.5,202,90,NA,25,40,TX,RB,2020,baylor,Commit,1
Lorando Johnson,"Lancaster (Lancaster, TX)",5-11,181,88,NA,39,64,TX,CB,2020,baylor,Commit,1
Seth Jones,"Shadow Creek (Pearland, TX)",6-0,180,87,NA,108,80,TX,WR,2020,baylor,Commit,4
James Sylvester,"Newton (Newton, TX)",6-4,225,87,NA,26,83,TX,WDE,2020,baylor,Commit,4
AJ McCarty,"Brownwood (Brownwood, TX)",5-11,180,87,NA,57,90,TX,CB,2020,baylor,Commit,4
Chateau Reed,"Lawton (Lawton, OK)",6-2,178,86,NA,66,13,OK,S,2020,baylor,Commit,3
Drake Dabney,"Cy Ranch (Cypress, TX)",6-4.5,228,86,NA,37,115,TX,TE,2020,baylor,Commit,3
Devin Neal,"Frederick Douglass (Lexington, KY)",6-0,192,86,NA,81,9,KY,S,2020,baylor,Commit,3
Mose Jeffery,"Kilgore College (Kilgore, TX)",6-4,330,85,76,4,9,TX,OG,2020,baylor,Commit,4
Blake Shapen,"Evangel Christian Academy (Shreveport, LA)",6-0,183,85,NA,36,50,LA,PRO,2020,baylor,Commit,4
Will Garner,"Klein (Spring, TX)",6-3,187,85,NA,78,156,TX,OLB,2020,baylor,Commit,4
Tony Anyanwu,"Sachse (Sachse, TX)",6-2,231,85,NA,58,164,TX,WDE,2020,baylor,Commit,4
Brooks Miller,"West Monroe (West Monroe, LA)",6-1,195,84,NA,90,68,LA,S,2020,baylor,Commit,5
Alfahiym Walcott,"Butler C.C. (El Dorado, KS)",6-1,190,84,104,13,26,KS,CB,2020,baylor,Commit,5
Mike Harris,"Central (Phenix City, AL)",5-11,180,84,NA,129,59,AL,CB,2020,baylor,Commit,5
Gavin Byers,"Colleyville Heritage (Colleyville, TX)",6-5,295,84,NA,90,194,TX,OT,2020,baylor,Commit,5
Victor Obi,"Kilgore College (Kilgore, TX)",6-5,215,84,138,6,20,TX,WDE,2020,baylor,Commit,5
Micah Mazzccua,"St. Frances Academy (Baltimore, MD)",6-5,335,83,NA,108,39,MD,OG,2020,baylor,Commit,1
William Bradley-King,NA,6-4,235,87,NA,NA,NA,NA,WDE,2020,baylor,Transfer,4
Kyron Drones,"Shadow Creek (Pearland, TX)",6-2,195,94,130,17,23,TX,DUAL,2021,baylor,Commit,2
Tate Williams,"Wall (Wall, TX)",6-4,264,94,142,10,25,TX,OT,2021,baylor,Commit,2
Jordan Jenkins,"Lindale (Lindale, TX)",6-1,202,91,NA,18,38,TX,RB,2021,baylor,Commit,2
Tevin Williams III,"Stillwater (Stillwater, OK)",6-0,172,90,NA,28,8,OK,CB,2021,baylor,Commit,2
Hal Presley,"Mansfield Summit (Arlington, TX)",6-3,190,90,NA,51,53,TX,WR,2021,baylor,Commit,2
Elijah Bean,"Summer Creek (Humble, TX)",6-5,185,89,NA,55,56,TX,WR,2021,baylor,Commit,2
Jackie Marshall,"East St. John (Reserve, LA)",6-1.5,230,89,NA,51,16,LA,ILB,2021,baylor,Commit,2
Connor Heffernan,"Georgetown (Georgetown, TX)",6-4,260,88,NA,30,68,TX,OT,2021,baylor,Commit,2
Cameron Bonner,"St. Thomas (Houston, TX)",5-11,173,88,NA,84,78,TX,WR,2021,baylor,Commit,2
Cisco Caston,"Weatherford (Weatherford, TX)",6-2,195,87,NA,52,91,TX,S,2021,baylor,Commit,3
Javon Gipson,"George Ranch (Richmond, TX)",6-2.5,189,87,NA,94,96,TX,WR,2021,baylor,Commit,3
Romario Noel,"Cy Ranch (Cypress, TX)",6-2.5,194,87,NA,63,119,TX,CB,2021,baylor,Commit,3
Dakote Doyle,"DeSmet (St. Louis, MO)",6-1,270,86,NA,110,18,MO,DT,2021,baylor,Commit,4
Cooper Lanz,"Guyer (Denton, TX)",6-4,240,86,NA,115,147,TX,SDE,2021,baylor,Commit,4
Monaray Baldwin,"Shoemaker (Killeen, TX)",5-9,160,86,NA,146,153,TX,WR,2021,baylor,Commit,4
Devin Lemear,"Manor (Manor, TX)",6-0,170,85,NA,96,172,TX,S,2021,baylor,Commit,2
Ryan Lengyel,"Jesuit (Dallas, TX)",6-5,275,83,NA,135,249,TX,OT,2021,baylor,Commit,1
Tyrone Brown,"West Orange-Stark (Orange, TX)",5-10.5,200,82,NA,204,269,TX,ILB,2021,baylor,Commit,1
Hal Presley,NA,6-3,190,86,NA,NA,NA,NA,WR,2021,baylor,Transfer,4
Jacob Gall,NA,6-2,300,85,NA,NA,NA,NA,IOL,2021,baylor,Transfer,2
Grant Miller,NA,6-4,278,81,NA,NA,NA,NA,IOL,2021,baylor,Transfer,1
Siaki Ika,NA,6-2.5,372,91,NA,NA,NA,NA,DT,2021,baylor,Transfer,2
Kaian Roberts-Day,"Festus (Festus, MO)",6-3,240,93,200,21,3,MO,Edge,2022,baylor,Commit,1
Armani Winfield,"Lewisville (Lewisville, TX)",6-2,180,90,NA,47,47,TX,ATH,2022,baylor,Commit,2
George Maile,"Bingham (South Jordan, UT)",6-4,290,90,NA,16,7,UT,IOL,2022,baylor,Commit,2
Alvin Ebosele,"Coppell (Coppell, TX)",6-6,295,89,NA,34,59,TX,OT,2022,baylor,Commit,2
Kelsey Johnson,"Red Oak (Red Oak, TX)",6-2,220,88,NA,27,71,TX,TE,2022,baylor,Commit,3
Jeremy Evans,"Tenaha (Tenaha, TX)",6-1,210,88,NA,62,80,TX,LB,2022,baylor,Commit,3
Corey Gordon Jr.,"Putnam City West (Oklahoma City, OK)",6-1.5,175,88,NA,55,10,OK,S,2022,baylor,Commit,3
Richard Reese,"Bellville (Bellville, TX)",5-10,175,87,NA,54,93,TX,RB,2022,baylor,Commit,2
Jordan Nabors,"Rockwall-Heath (Rockwall, TX)",5-11,180,87,NA,113,112,TX,WR,2022,baylor,Commit,2
Alfonzo Allen,"Miami Central (Miami, FL)",5-10,185,86,NA,71,97,FL,S,2022,baylor,Commit,7
Tre Emory,"Mount Pleasant (Mount Pleasant, TX)",6-3,290,86,NA,118,127,TX,DL,2022,baylor,Commit,7
Carmello Jones,"West Orange-Stark (Orange, TX)",6-2,210,86,NA,63,130,TX,Edge,2022,baylor,Commit,7
Devonte Tezino,"Ellison (Killeen, TX)",6-4,250,86,NA,125,133,TX,Edge,2022,baylor,Commit,7
Kyler Jordan,"Lubbock-Cooper (Lubbock, TX)",6-2,240,86,NA,65,139,TX,SDE,2022,baylor,Commit,7
Kaden Sieracki,"The Woodlands (The Woodlands, TX)",6-7,325,86,NA,107,141,TX,OT,2022,baylor,Commit,7
Reggie Bush II,"Independence (Frisco, TX)",6-0,180,86,NA,77,142,TX,CB,2022,baylor,Commit,7
Bryce Simpson,"Cy Ranch (Cypress, TX)",6-5,315,85,NA,116,158,TX,OT,2022,baylor,Commit,2
Devyn Bobby,"DeSoto (DeSoto, TX)",5-10,175,85,NA,113,170,TX,CB,2022,baylor,Commit,2
Tim Dawn,"Camden Fairview (Camden, AR)",6-5,280,84,NA,74,15,AR,IOL,2022,baylor,Commit,3
Coleton Price,"Bowie (Bowie, TX)",6-3,280,84,NA,75,198,TX,OG,2022,baylor,Commit,3
Cody Mladenka,"College Park (The Woodlands, TX)",6-4,235,84,NA,94,199,TX,TE,2022,baylor,Commit,3
MJ Artmore Jr.,"St. Francis (Mountain View, CA)",6-1,175,77,NA,225,433,CA,CB,2022,baylor,Commit,1
Josh White,NA,6-1,200,89,NA,NA,NA,NA,LB,2022,baylor,Transfer,2
Jaxon Player,NA,6-0,285,91,NA,NA,NA,NA,DL,2022,baylor,Transfer,1
Isaiah Robinson,"Lamar (Arlington, TX)",6-7,288,93,196,17,34,TX,OT,2023,baylor,Commit,1
LeVar Thornton Jr.,"Timber Creek (Keller, TX)",6-2,165,92,236,26,40,TX,CB,2023,baylor,Commit,1
Matthew Klopfenstein,"Horizon (Scottsdale, AZ)",6-5,226,90,NA,21,8,AZ,TE,2023,baylor,Commit,2
Tay'Shawn Wilson,"Mayde Creek (Houston, TX)",5-9,175,89,NA,42,72,TX,CB,2023,baylor,Commit,3
Sean Thompkins,"Newton (Covington, GA)",6-4,331,88,NA,50,61,GA,IOL,2023,baylor,Commit,6
Micah Gifford,"Weiss (Pflugerville, TX)",6-2,185,88,NA,79,80,TX,WR,2023,baylor,Commit,6
Jaren Woods,"La Grange (La Grange, TX)",6-4,265,88,NA,63,92,TX,DL,2023,baylor,Commit,6
Bryson Washington,"Franklin (Franklin, TX)",5-11,197,87,NA,59,109,TX,ATH,2023,baylor,Commit,7
Carl Williams IV,"Southern Lab (Baton Rouge, LA)",5-11,170,87,NA,80,30,LA,CB,2023,baylor,Commit,7
Corey Kelly,"Clear Falls (League City, TX)",6-2,210,87,NA,67,110,TX,LB,2023,baylor,Commit,7
Wes Tucker,"Argyle (Argyle, TX)",6-4.5,260,87,NA,65,119,TX,OT,2023,baylor,Commit,7
DK Kalu,"Ridge Point (Missouri City, TX)",6-2,270,87,NA,99,142,TX,DL,2023,baylor,Commit,7
DJ Coleman,"Horn (Mesquite, TX)",6-0,191,86,NA,83,147,TX,S,2023,baylor,Commit,8
Hawkins Polley,"Stratford (Houston, TX)",6-4,245,86,NA,49,163,TX,TE,2023,baylor,Commit,8
Dawson Pendergrass,"Mineola (Mineola, TX)",6-3,212,86,NA,94,173,TX,ATH,2023,baylor,Commit,8
Brendan Bett,"Ellison (Killeen, TX)",6-4,295,86,NA,116,178,TX,DL,2023,baylor,Commit,8
Trey Wilson,"Lakeview Centennial (Garland, TX)",6-3,245,86,NA,120,183,TX,DL,2023,baylor,Commit,8
Caden Jenkins,"Lewisville (Lewisville, TX)",6-1,171,86,NA,112,184,TX,CB,2023,baylor,Commit,8
Trent Thomas,"Fort Bend Marshall (Missouri City, TX)",6-3,235,86,NA,101,185,TX,DL,2023,baylor,Commit,8
Jerrell Boykins Jr.,"Hutchinson C.C. (Hutchinson, KS)",6-4,290,85,85,12,23,KS,DL,2023,baylor,Commit,2
Palmer Williams,"Davie County (Mocksville, NC)",6-3,190,81,NA,4,45,NC,P,2023,baylor,Commit,1
Ajani Carter,NA,6-2,175,87,NA,NA,NA,NA,CB,2023,baylor,Transfer,7
Treven Ma'ae,NA,6-4,240,87,NA,NA,NA,NA,Edge,2023,baylor,Transfer,7
Byron Vaughns,NA,6-3.5,216,88,NA,NA,NA,NA,LB,2023,baylor,Transfer,6
RJ Martinez,NA,6-0,185,85,NA,NA,NA,NA,QB,2023,baylor,Transfer,2
Mike Smith,NA,6-1,225,88,NA,NA,NA,NA,LB,2023,baylor,Transfer,6
Sawyer Robertson,NA,6-3.5,200,89,NA,NA,NA,NA,QB,2023,baylor,Transfer,3
Jake Roberts,NA,6-4,235,88,NA,NA,NA,NA,TE,2023,baylor,Transfer,6
Isaiah Dunson,NA,6-1,186,86,NA,NA,NA,NA,CB,2023,baylor,Transfer,8
Jack Stone,NA,6-0,186,78,NA,NA,NA,NA,K,2023,baylor,Transfer,1
Dominic Richardson,NA,6-0,205,91,NA,NA,NA,NA,RB,2023,baylor,Transfer,2
Clark Barrington,NA,6-6,265,91,NA,NA,NA,NA,IOL,2023,baylor,Transfer,2
Ketron Jackson,NA,6-2,205,90,NA,NA,NA,NA,WR,2023,baylor,Transfer,2
Campbell Barrington,NA,6-6,280,89,NA,NA,NA,NA,OT,2023,baylor,Transfer,3
Alex Foster,"St. Joseph (Greenville, MS)",6-5,250,89,NA,44,13,MS,DL,2024,baylor,Commit,5
Josh Lair,"Fort Bend Marshall (Missouri City, TX)",6-1,185,89,NA,44,63,TX,S,2024,baylor,Commit,5
Joseph Dodds,"Tidehaven (Elmaton, TX)",5-11.5,205,88,NA,44,86,TX,RB,2024,baylor,Commit,7
Jadon Porter,"Lorena (Lorena, TX)",5-11.5,190,88,NA,97,89,TX,ATH,2024,baylor,Commit,7
Tonga Lolohea,"Tyler J.C.  (Tyler, TX)",6-5,310,88,27,10,4,TX,DL,2024,baylor,Commit,7
Mason Dossett,"Ridge Point (Missouri City, TX)",6-0,180,87,NA,71,121,TX,S,2024,baylor,Commit,3
Tristan Santoro,"Evangel Christian Academy (Shreveport, LA)",6-6,271,87,NA,79,37,LA,OT,2024,baylor,Commit,3
Kyler Beaty,"Comanche (Comanche, TX)",6-0,170,86,NA,92,156,TX,CB,2024,baylor,Commit,4
Kris Wokomah,"Bowie (Arlington, TX)",5-11,180,86,NA,127,179,TX,S,2024,baylor,Commit,4
Brock Jackson,"Lumberton (Lumberton, TX)",6-3,245,86,NA,94,204,TX,Edge,2024,baylor,Commit,4
Kyland Reed,"Mansfield Summit (Arlington, TX)",6-2,210,85,NA,133,211,TX,LB,2024,baylor,Commit,6
Keaton Thomas,"Northeast Mississippi C.C. (Booneville, MS)",6-2,230,85,83,7,23,MS,LB,2024,baylor,Commit,6
Ka'Marii Landers,"Copiah-Lincoln C.C. (Wesson, MS)",6-5,300,85,98,6,30,MS,IOL,2024,baylor,Commit,6
Koltin Sieracki,"The Woodlands (The Woodlands, TX)",6-3,300,84,NA,152,296,TX,IOL,2024,baylor,Commit,4
Nate Bennett,"Oaks Christian (Westlake Village, CA)",6-1,160,84,NA,108,157,CA,QB,2024,baylor,Commit,4
JaQues Evans,NA,6-2,250,88,NA,NA,NA,NA,Edge,2024,baylor,Transfer,7
Colin Truett,NA,6-3,287,83,NA,NA,NA,NA,IOL,2024,baylor,Transfer,1
RaRa Dillworth,NA,6-2,195,84,NA,NA,NA,NA,LB,2024,baylor,Transfer,4
Sidney Fugar,NA,6-5,325,84,NA,NA,NA,NA,OT,2024,baylor,Transfer,4
Colton Thomasson,NA,6-8,320,88,NA,NA,NA,NA,OT,2024,baylor,Transfer,7
Elinus Noel III,NA,6-2,330,85,NA,NA,NA,NA,DL,2024,baylor,Transfer,6
Lorando Johnson,NA,6-0,195,86,NA,NA,NA,NA,CB,2024,baylor,Transfer,4
Steve Linton,NA,6-5,235,88,NA,NA,NA,NA,Edge,2024,baylor,Transfer,7
Kendrick Simpkins,NA,6-0,196,89,NA,NA,NA,NA,S,2024,baylor,Transfer,5
Ashtyn Hawkins,NA,5-10,170,88,NA,NA,NA,NA,WR,2024,baylor,Transfer,7
Kurt Danneker,NA,6-4,332,87,NA,NA,NA,NA,IOL,2024,baylor,Transfer,3
Omar Aigbedion,NA,6-3,308,89,NA,NA,NA,NA,IOL,2024,baylor,Transfer,5
Cameren Jenkins,NA,6-1,185,85,NA,NA,NA,NA,S,2024,baylor,Transfer,6
Jamaal Bell,NA,5-10,171,85,NA,NA,NA,NA,WR,2024,baylor,Transfer,6
Michael Trigg,NA,6-3,240,89,NA,NA,NA,NA,TE,2024,baylor,Transfer,5
Dequan Finn,NA,6-2,205,91,NA,NA,NA,NA,QB,2024,baylor,Transfer,1
Kamauryn Morgan,"South Oak Cliff (Dallas, TX)",6-4,230,91,NA,28,38,TX,DL,2025,baylor,Commit,1
Matthew Parker,"Jackson Prep (Flowood, MS)",6-7,295,90,NA,36,12,MS,OT,2025,baylor,Commit,3
Caden Knighten,"Pauls Valley (Pauls Valley, OK)",5-10.5,205,89,NA,30,9,OK,RB,2025,baylor,Commit,4
Taz Williams Jr.,"Red Oak (Red Oak, TX)",6-0,190,89,NA,63,65,TX,WR,2025,baylor,Commit,4
Jackson Blackwell,"Lorena (Lorena, TX)",6-2.5,305,88,NA,79,103,TX,DL,2025,baylor,Commit,2
Christopher Johnson,"Iowa Colony (Iowa Colony, TX)",6-3,240,87,NA,91,122,TX,DL,2025,baylor,Commit,5
Bo Onu,"Hebron (Carrollton, TX)",6-0,195,87,NA,84,150,TX,S,2025,baylor,Commit,5
Jacorey Watson,"Shadow Creek (Pearland, TX)",5-10,175,87,NA,158,169,TX,WR,2025,baylor,Commit,5
Edward Griffin,"Coppell (Coppell, TX)",6-1,205,86,NA,70,178,TX,QB,2025,baylor,Commit,15
Harrison Cluff,"Columbia (Columbia, MS)",6-4,295,86,NA,91,24,MS,IOL,2025,baylor,Commit,15
Ashton Jones,"Shadow Creek (Pearland, TX)",6-4,185,86,NA,183,203,TX,WR,2025,baylor,Commit,15
Ke'Breion Winston,"Lancaster (Lancaster, TX)",6-0.5,200,86,NA,142,218,TX,LB,2025,baylor,Commit,15
Leo Almanza Jr.,"Byron Nelson (Trophy Club, TX)",6-1,175,86,NA,136,230,TX,CB,2025,baylor,Commit,15
Rhett Armstrong,"Palmer Ridge (Monument, CO)",6-5,195,80,NA,11,22,CO,K,2025,baylor,Commit,1
Michael Turner,"Richland (North Richland Hills, TX)",5-11.5,200,90,NA,21,40,TX,RB,2025,baylor,Commit,3
Kaleb Burns,"Cy Falls (Houston, TX)",6-0,220,89,NA,52,58,TX,LB,2025,baylor,Commit,4
Demetrius Brisbon,"Chapel Hill (Tyler, TX)",5-11,165,87,NA,66,124,TX,ATH,2025,baylor,Commit,5
Chase Collier,"The Bolles School (Jacksonville, FL)",6-1,167,86,NA,164,154,FL,WR,2025,baylor,Commit,15
Colin Peacock,"Gunter (Gunter, TX)",6-1,185,86,NA,125,193,TX,S,2025,baylor,Commit,15
Trent Spence,"Klein Collins (Spring, TX)",6-2,220,85,NA,169,270,TX,Edge,2025,baylor,Commit,4
Brody Wilhelm,"Westlake (Austin, TX)",6-5,215,84,NA,121,310,TX,TE,2025,baylor,Commit,4
Tyler Kirkwood,NA,6-1,190,84,NA,NA,NA,NA,WR,2025,baylor,Transfer,4
Placide Djungu-Sungu,NA,6-1,195,83,NA,NA,NA,NA,S,2025,baylor,Transfer,2
Jaylin Jones,NA,6-5,225,84,NA,NA,NA,NA,Edge,2025,baylor,Transfer,4
Alessandro Lorenzetti,NA,6-5,285,83,NA,NA,NA,NA,OT,2025,baylor,Transfer,2
Connor Cameron,NA,6-6,300,82,NA,NA,NA,NA,OT,2025,baylor,Transfer,1
KJ Makins,NA,5-11,180,85,NA,NA,NA,NA,CB,2025,baylor,Transfer,4
Louis Brown IV,NA,6-2,195,85,NA,NA,NA,NA,WR,2025,baylor,Transfer,4
Adonis Friloux,NA,6-2,325,86,NA,NA,NA,NA,DL,2025,baylor,Transfer,15
Caldra Williford,NA,5-9,170,86,NA,NA,NA,NA,CB,2025,baylor,Transfer,15
Calvin Simpson-Hunt,NA,6-0,204,87,NA,NA,NA,NA,CB,2025,baylor,Transfer,5
Samu Taumanupepe,NA,6-3,350,86,NA,NA,NA,NA,DL,2025,baylor,Transfer,15
Emar'rion Winston,NA,6-4,255,88,NA,NA,NA,NA,Edge,2025,baylor,Transfer,2
Walker White,NA,6-3,220,90,NA,NA,NA,NA,QB,2025,baylor,Transfer,3
Tyler Turner,NA,6-0,190,86,NA,NA,NA,NA,S,2025,baylor,Transfer,15
Travion Barnes,NA,6-0,224,86,NA,NA,NA,NA,LB,2025,baylor,Transfer,15
Kole Wilson,NA,5-9,170,85,NA,NA,NA,NA,WR,2025,baylor,Transfer,4
Joe Crocker,NA,6-6,310,84,NA,NA,NA,NA,OT,2025,baylor,Transfer,4
Devin Turner,NA,6-1,212,86,NA,NA,NA,NA,S,2025,baylor,Transfer,15
Phoenix Jackson,NA,6-0,220,86,NA,NA,NA,NA,LB,2025,baylor,Transfer,15
Kobe Prentice,NA,5-10,188,89,NA,NA,NA,NA,WR,2025,baylor,Transfer,4
Matthew Fobbs-White,NA,6-3,230,86,NA,NA,NA,NA,Edge,2025,baylor,Transfer,15
Jamarion Vincent,"Connally (Waco, TX)",6-2,165,93,73,7,11,TX,CB,2026,baylor,Commit,1
London Smith,"University (Waco, TX)",6-0,175,90,NA,38,35,TX,WR,2026,baylor,Commit,2
Jordan Deck,"Lone Star (Frisco, TX)",6-1.5,190,90,NA,25,40,TX,S,2026,baylor,Commit,2
Davion Peters,"Lake Belton (Temple, TX)",5-11,165,89,NA,56,43,TX,WR,2026,baylor,Commit,1
Jordan Davis,"HSAA (Plano, TX)",6-2,193,88,NA,49,70,TX,S,2026,baylor,Commit,2
Donel Robinson,"Holmes County (Lexington, MS)",6-4,290,88,NA,42,19,MS,IOL,2026,baylor,Commit,2
Kole Seaton,"Horn (Mesquite, TX)",6-5,270,87,NA,70,125,TX,OT,2026,baylor,Commit,2
Kai Wesley,"Orem (Orem, UT)",6-7,235,87,NA,50,14,UT,TE,2026,baylor,Commit,2
Tyrone Morgan,"Woodlawn (Baton Rouge, LA)",6-3.5,240,86,NA,98,37,LA,Edge,2026,baylor,Commit,2
Marcus Page Jr.,"North Forney (Forney, TX)",6-6,285,86,NA,100,174,TX,IOL,2026,baylor,Commit,2
Quinn Murphy,"Liberty Christian (Argyle, TX)",6-2.5,190,85,NA,75,189,TX,QB,2026,baylor,Commit,4
Jamarion Phillips,"South Oak Cliff (Dallas, TX)",6-0,220,85,NA,129,190,TX,LB,2026,baylor,Commit,4
Jamarion Richardson,"Pleasant Grove (Texarkana, TX)",5-10,150,85,NA,115,228,TX,ATH,2026,baylor,Commit,4
Parker Almanza,"Byron Nelson (Trophy Club, TX)",6-2.5,225,85,NA,93,234,TX,TE,2026,baylor,Commit,4
Troy Warner,"Mission Hills (San Marcos, CA)",6-0,185,92,208,20,30,CA,S,2016,byu,Commit,1
Handsome Tanielu,"Snow College (Ephraim, UT)",6-2,305,88,37,3,2,UT,DT,2016,byu,Commit,1
Drew Jensen,"Brighton (Salt Lake City, UT)",6-1,180,87,NA,46,6,UT,S,2016,byu,Commit,2
Jonah Trinnaman,"Snow College (Ephraim, UT)",6-0,185,87,49,9,3,UT,WR,2016,byu,Commit,2
Keenan Pili,"Timpview (Provo, UT)",6-2,200,86,NA,59,9,UT,OLB,2016,byu,Commit,3
Max Tooley,"Bountiful (Bountiful, UT)",6-1.5,193,86,NA,64,10,UT,OLB,2016,byu,Commit,3
Aleva Hifo,"Heritage (Brentwood, CA)",5-10,170,85,NA,92,85,CA,CB,2016,byu,Commit,3
Hank Tuipulotu,"Nation Ford (Fort Mill, SC)",6-2,225,85,NA,50,19,SC,TE,2016,byu,Commit,3
Keanu Saleapaga,"La Mirada (La Mirada, CA)",6-5,270,85,NA,47,95,CA,SDE,2016,byu,Commit,3
Jaren Hall,"Maple Mountain (Spanish Fork, UT)",6-0,185,84,NA,30,19,UT,DUAL,2016,byu,Commit,2
Darius McFarland,"Box Elder (Brigham City, UT)",6-2,250,84,NA,53,20,UT,SDE,2016,byu,Commit,2
Alema Pilimai,"Tustin (Tustin, CA)",6-4,205,83,NA,102,140,CA,ATH,2016,byu,Commit,4
Sione Finau,"Kearns (Salt Lake City, UT)",5-10,170,83,NA,99,23,UT,RB,2016,byu,Commit,4
Solofa Funa,"Spanish Fork (Spanish Fork, UT)",6-2,225,83,NA,59,25,UT,ILB,2016,byu,Commit,4
Clark Barrington,"University (Spokane, WA)",6-6,265,82,NA,142,16,WA,OT,2016,byu,Commit,1
Caden Haws,"Pulaski Academy (Little Rock, AR)",6-2,265,81,NA,16,19,AR,OC,2016,byu,Commit,1
Skyler Southam,"Wasatch (Heber City, UT)",5-11.75,188,80,NA,3,28,UT,K,2016,byu,Commit,1
Jackson Kaufusi,"Brighton (Salt Lake City, UT)",6-1,200,79,NA,148,29,UT,OLB,2016,byu,Commit,1
Atunaisa Mahe,"West Jordan (West Jordan, UT)",6-0,290,78,NA,146,32,UT,DT,2016,byu,Commit,3
JT Gentry,"Columbine (Littleton, CO)",6-5,285,78,NA,199,13,CO,OT,2016,byu,Commit,3
Chris Wilcox,"Eleanor Roosevelt (Eastvale, CA)",6-2,175,78,NA,179,216,CA,S,2016,byu,Commit,3
Freddy Livai,"A.B. Miller (Fontana, CA)",6-2,250,77,NA,113,223,CA,WDE,2016,byu,Commit,1
Lisala Tai,"Hawthorne (Hawthorne, CA)",6-7,310,86,NA,84,81,CA,OT,2016,byu,Commit,3
Hirkley Latu,"Kahuku (Kahuku, HI)",6-3,195,83,NA,100,11,HI,S,2016,byu,Commit,4
Chaz Ah You,"Timpview (Provo, UT)",6-1.5,199,93,152,17,4,UT,S,2017,byu,Commit,2
Langi Tuifua,"Bingham (South Jordan, UT)",6-3,200,93,158,12,5,UT,WDE,2017,byu,Commit,2
Jackson McChesney,"Lone Peak (American Fork, UT)",5-11.5,181,87,NA,10,7,UT,RB,2017,byu,Commit,2
Ben Bywater,"Olympus (Salt Lake City, UT)",6-2.5,200,87,NA,49,10,UT,OLB,2017,byu,Commit,2
John Vaka,"Diablo Valley College (Pleasant Hill, CA)",6-5,275,86,59,8,12,CA,OT,2017,byu,Commit,2
Alden Tofa,"West Jordan (West Jordan, UT)",6-4.5,248,86,NA,52,14,UT,WDE,2017,byu,Commit,2
Tyler Batty,"Payson (Payson, UT)",6-5,220,80,NA,91,18,UT,SDE,2017,byu,Commit,1
Isaac Rex,"San Clemente (San Clemente, CA)",6-4,233,79,NA,97,179,CA,TE,2017,byu,Commit,5
Seth Willis,"Newtown (Sandy Hook, CT)",6-6,315,79,NA,184,16,CT,OT,2017,byu,Commit,5
Ammon Hannemann,"Lone Peak (American Fork, UT)",6-0.5,182,79,NA,167,19,UT,S,2017,byu,Commit,5
Seleti Fevaleaki,"Centennial (Corona, CA)",6-1.5,270,79,NA,123,193,CA,DT,2017,byu,Commit,5
Keenan Ellis,"Bonita Vista (Chula Vista, CA)",6-1,170,79,NA,293,194,CA,WR,2017,byu,Commit,5
Tariq Buchanan,"Elgin (Elgin, TX)",6-1,180,78,NA,319,307,TX,WR,2017,byu,Commit,3
Bentley Hanshaw,"Moorpark (Moorpark, CA)",6-6,210,78,NA,113,209,CA,TE,2017,byu,Commit,3
Tanner Baker,"Moorpark (Moorpark, CA)",6-5,230,78,NA,113,210,CA,SDE,2017,byu,Commit,3
Paula Finau,"Henry Perrine Baldwin (Wailuku, HI)",6-5,340,76,NA,141,19,HI,OG,2017,byu,Commit,1
Joe Nelson,"Issaquah (Issaquah, WA)",6-2.5,179,75,NA,415,35,WA,WR,2017,byu,Commit,1
Preston Lewis,"Lone Peak (American Fork, UT)",6-1.5,217,74,NA,149,34,UT,WDE,2017,byu,Commit,1
Ryan Rehkow,"Central Valley (Spokane, WA)",6-4,205,73,NA,11,53,WA,P,2017,byu,Commit,1
D'Angelo Gunter,"Del Norte (Crescent City, CA)",6-1.5,182,84,NA,148,100,CA,WR,2017,byu,Commit,1
Donovan Hanna,"American Leadership Academy Gilbert North (Gilbert, AZ)",6-5,230,81,NA,85,25,AZ,TE,2017,byu,Commit,1
Tongi Langi,"Bingham (South Jordan, UT)",6-1,170,77,NA,250,24,UT,CB,2017,byu,Commit,1
Gunner Romney,"Chandler (Chandler, AZ)",6-2,180,90,NA,60,4,AZ,WR,2018,byu,Commit,1
Zach Wilson,"Corner Canyon (Draper, UT)",6-3,200,86,NA,25,11,UT,PRO,2018,byu,Commit,2
